id,created_at,text
177521400561672192,2012-03-07 22:29:34,b'Sometimes you have to stop thinking too much and just go where your heart takes you.'
176789791076130817,2012-03-05 22:02:25,b'The Elusive Big Idea: http://t.co/LGDZp3v'
176731825585127424,2012-03-05 18:12:05,"b""Don't judge someone's past, when you haven't walked their journey!"""
176728864779800576,2012-03-05 18:00:19,"b""Don't set your goals by what other people deem important. Only you know what is best for you."""
176078719729926144,2012-03-03 22:56:52,b'Forgetting is part of remembering: http://t.co/dAJesb3 via @AddThis'
175648199342694400,2012-03-02 18:26:08,"b""forgetting someone doesn't mean never think of her, but thinking of her with a calm heart."""
175644461873901568,2012-03-02 18:11:17,"b'when get used to lonely, alone is the whole world.'"
175644271246979072,2012-03-02 18:10:32,b'sleep away the sadness. be happy no matter what.'
174989931066830849,2012-02-29 22:50:25,"b'so said, so done'"
174361721182498817,2012-02-28 05:14:08,"b'Love is like waiting for a bus. In order to get happiness, you need patience.'"
174223701993205760,2012-02-27 20:05:42,"b'Fate determines who enters your life, your actions decide who stays.'"
174223504605061120,2012-02-27 20:04:55,"b'Have a good cry, wash out your heart. If you keep it inside, it will tear you apart.'"
173947706430074880,2012-02-27 01:48:59,"b'After an argument, I always think of awesome things that I should\xe2\x80\x99ve said.'"
173917381985452032,2012-02-26 23:48:29,b'Always have your stuff when you need it with @Dropbox. 2GB account is free! http://t.co/lwKhMiH'
172518132462780416,2012-02-23 03:08:22,b'The most precious possession that ever comes to a man in this world is a woman\xe2\x80\x99s heart.'
171663332875575297,2012-02-20 18:31:42,"b""It\xe2\x80\x99s not easy to change friendship into love. But it's even harder to turn love into friendship."""
171659026705285120,2012-02-20 18:14:35,"b'If we could sum up all the causes of hurt, pain, and hatred in one word, it would be ""expectations"".'"
171657073124323329,2012-02-20 18:06:50,"b'i never cover sorrow, and never being happy for someone. poeple stay for they loving me, otherwise, they just walk by.'"
171441719957655552,2012-02-20 03:51:05,"b""I start the academic society to imagine, form in one's mind to have your my place."""
171440915758587904,2012-02-20 03:47:54,b'Hugs were invented to let people know you love them without having to say anything.'
171435155045629952,2012-02-20 03:25:00,"b'The world is a book, and those who do not travel read only a page.'"
171433824377520129,2012-02-20 03:19:43,b'Every day every sencond you make a decision that can change your life'
171425239295725569,2012-02-20 02:45:36,"b""Perfection is not just about control. It's also about letting go."""
171424780375961601,2012-02-20 02:43:47,b'I just want someone who will understand me even when no words are spoken'
170385211069173760,2012-02-17 05:52:54,"b'I have had a dream last night , it was alll about you, even though many years passed, I still keep you close at my deep heart.'"
170170899436285953,2012-02-16 15:41:18,"b""All problems become smaller if you don't dodge them but confront them. ~William F. Halsey"""
170013814744559616,2012-02-16 05:17:06,b'Sometimes you just need to be with the person who makes you smile even if it means waiting.'
169959636718469120,2012-02-16 01:41:49,"b'If you keep a window to the past open too long, the present can start to get a little chilly.'"
169458649343864832,2012-02-14 16:31:05,"b""sometimes, you're missing someone so much, but when one shows up, you do nothing."""
169271185085968385,2012-02-14 04:06:10,"b""Remember the three words when you're upset:1.never mind;2.It doesn't matter;3.It will be over in the end."""
168534342119849986,2012-02-12 03:18:13,b'Words fail to express how much I miss you.'
168531550827319297,2012-02-12 03:07:07,"b""Give people a chance to know you,and take time to get to know them.relationship don't rush"""
168210221565620224,2012-02-11 05:50:16,"b'Going straight the roundabout is smart, because you found a shortcut; Completing the detour is open-minded, because you can see some scenery'"
167980727495966720,2012-02-10 14:38:21,"b'When someone walks in your life and could make you a better person and forget about your past,never let them go.'"
167846981660717056,2012-02-10 05:46:53,"b""Love is not finding someone to live with. It's finding someone you can't live without."""
167845059935485952,2012-02-10 05:39:15,"b'No matter how long the rain lasts, there will be a rainbow in the end. No matter how sad you may be, believe that happiness is waiting.'"
167788085411725312,2012-02-10 01:52:51,b'live a simple live with a remote dream'
167317653403336704,2012-02-08 18:43:31,b'love is with friends being silly even with you.'
167126055092633601,2012-02-08 06:02:11,b'Happiness will never come to those who fail to appreciate what they already have.'
166926804077129728,2012-02-07 16:50:26,"b""It's time to start living the life you've imagined."""
166587055311302656,2012-02-06 18:20:23,"b""Having a positive mental attitude is asking how something can be done rather than saying it can't be done."""
166585497790070784,2012-02-06 18:14:12,"b'Relationships don\xe2\x80\x99t need promises, terms and conditions. It just needs two people: who can trust and who can understand'"
166579419211771904,2012-02-06 17:50:03,b'but if he be insufficiently or will educated he is the most savage of earthly creatures.\n-----polato'
166579345417187328,2012-02-06 17:49:45,"b'never the less, he requires proper instruction and a fortunate nature, and then of all animals he becomes the most divine and most civilized'"
166579260419604481,2012-02-06 17:49:25,b'Man...is a tame or civilized animal;'
166252424414244864,2012-02-05 20:10:41,"b'if you believe in yourself and with a tiny pinch of magic,all your dreams can come true.'"
166249617829273600,2012-02-05 19:59:32,"b'give me your hand, i will hold you tight, until the end of life.'"
165857625169346560,2012-02-04 18:01:53,"b'The person who can find sorrow behind your smile, words behind your silence and love behind your anger, is the one who can hold you forever'"
165699108751949824,2012-02-04 07:32:00,b'It is not enough to do good; one must do it the right way.'
165510106103037953,2012-02-03 19:00:58,b'\xe3\x8a\x80\xe6\x80\x9d\xe8\xb7\xaf\xe6\xb8\x85\xe6\x99\xb0\xe8\xbf\x9c\xe6\xaf\x94\xe5\x8d\x96\xe5\x8a\x9b\xe8\x8b\xa6\xe5\xb9\xb2\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x81\xe5\xbf\x83\xe6\x80\x81\xe6\xad\xa3\xe7\xa1\xae\xe8\xbf\x9c\xe6\xaf\x94\xe7\x8e\xb0\xe5\xae\x9e\xe8\xa1\xa8\xe7\x8e\xb0\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x82\xe9\x80\x89\xe5\xaf\xb9\xe6\x96\xb9\xe5\x90\x91\xe8\xbf\x9c\xe6\xaf\x94\xe5\x8a\xaa\xe5\x8a\x9b\xe5\x81\x9a\xe4\xba\x8b\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x83\xe5\x81\x9a\xe5\xaf\xb9\xe7\x9a\x84\xe4\xba\x8b\xe6\x83\x85\xe8\xbf\x9c\xe6\xaf\x94\xe6\x8a\x8a\xe4\xba\x8b\xe6\x83\x85\xe5\x81\x9a\xe5\xaf\xb9\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x84\xe6\x8b\xa5\xe6\x9c\x89\xe8\xbf\x9c\xe8\xa7\x81\xe6\xaf\x94\xe6\x8b\xa5\xe6\x9c\x89\xe8\xb5\x84\xe4\xba\xa7\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x85\xe6\x8b\xa5\xe6\x9c\x89\xe8\x83\xbd\xe5\x8a\x9b\xe6\xaf\x94\xe6\x8b\xa5\xe6\x9c\x89\xe7\x9f\xa5\xe8\xaf\x86\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x86\xe6\x8b\xa5\xe6\x9c\x89\xe4\xba\xba\xe6\x89\x8d\xe6\xaf\x94\xe6\x8b\xa5\xe6\x9c\x89\xe6\x9c\xba\xe5\x99\xa8\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x9b\xe3\x8a\x87\xe6\x8b\xa5\xe6\x9c\x89\xe5\x81\xa5\xe5\xba\xb7\xe6\xaf\x94\xe6\x8b\xa5\xe6\x9c\x89\xe9\x87\x91\xe9\x92\xb1\xe9\x87\x8d\xe8\xa6\x81\xef\xbc\x81'
165509838334459904,2012-02-03 18:59:55,"b""if the shiniest star is the one I can't pick up, then I am in a miserable fairy tale."""
165165013827452930,2012-02-02 20:09:42,"b""I couldn't help but wonder, no matter how far you travel or how much you run from it, can you ever really escape from your past?"""
165164361449607169,2012-02-02 20:07:07,"b""Grasp the happiness around it, don't let it slip away."""
165161785438109696,2012-02-02 19:56:52,"b""The past can\xe2\x80\x99t be rewritten, but it can make me stronger. I'll be thankful for every change, every heart break and every scar"""
165120487347847168,2012-02-02 17:12:46,b'Thinking too much of others makes you nothing in their eyes.'
164569353189203968,2012-02-01 04:42:46,b'Love your parents. We are too busy growing up yet we forget that they are already growing old'
164568942923362305,2012-02-01 04:41:08,"b'Society is a masked ball, where every one hides his real character, and reveals it by hiding.'"
164205834807689216,2012-01-31 04:38:16,"b'Friendship with a woman to refuse to love, friendship with a man in exchange for love.'"
164191270825246720,2012-01-31 03:40:24,"b'Strive to make every day joyful and meaningful,not for others,but for myself.'"
163661510638444546,2012-01-29 16:35:19,"b'Six billion people in the world,six billion souls.And somtimes,all you need is one.'"
162931114586030080,2012-01-27 16:12:59,"b'""Tough times never last, but tough people do"" - Robert H Schuller.'"
162231224688058368,2012-01-25 17:51:52,"b'Next time you think about wonderful things,don\xe2\x80\x99t forget to count yourself in.'"
162229058434895873,2012-01-25 17:43:16,b'or having turned from darkness to the day is dazzled by excess of light.'
162229043356372993,2012-01-25 17:43:12,"b'he will first ask whether that soul of man has come out of the brighter light, and is unable to see because unaccustomed to the dark,'"
162229001501425664,2012-01-25 17:43:02,"b'and he who remembers this when he sees any one whose vision is perplexed and weak, will not be too ready to laugh;'"
162228963593297920,2012-01-25 17:42:53,"b""either from coming out of the light or from going into the light, which is true of the mind's eye, quite as much as of the bodily eye;"""
162228919087538176,2012-01-25 17:42:43,"b'Any one who has common sense will remember that the bewilderments of the eyes are of two kinds, and arise from two causes,'"
161675887077629954,2012-01-24 05:05:09,b'One of the most amazing thing in the world is having someone who falls in love with you thought you never had a chance with.'
161533223682322433,2012-01-23 19:38:16,"b'when we learn to treasure simple happiness in life, we will be winner in life.'"
161318717697953792,2012-01-23 05:25:54,"b'Life is measured by thought and action, not by time.'"
161318256429371392,2012-01-23 05:24:04,b'\xe4\xb8\x96\xe6\x83\x85\xe8\x96\x84\xef\xbc\x8c\xe4\xba\xba\xe6\x83\x85\xe6\x81\xb6\xef\xbc\x8c\xe9\x9b\xa8\xe9\x80\x81\xe9\xbb\x84\xe6\x98\x8f\xe8\x8a\xb1\xe6\x98\x93\xe8\x90\xbd\xe3\x80\x82\xe6\x99\x93\xe9\xa3\x8e\xe5\xb9\xb2\xef\xbc\x8c\xe6\xb3\xaa\xe7\x97\x95\xe6\xae\x8b\xef\xbc\x8c\xe6\xac\xb2\xe7\xac\xba\xe5\xbf\x83\xe4\xba\x8b\xef\xbc\x8c\xe7\x8b\xac\xe8\xaf\xad\xe6\x96\x9c\xe9\x98\x91\xe3\x80\x82\xe9\x9a\xbe\xef\xbc\x81\xe9\x9a\xbe\xef\xbc\x81\xe9\x9a\xbe\xef\xbc\x81 \xe3\x80\x80\xe4\xba\xba\xe6\x88\x90\xe5\x90\x84\xef\xbc\x8c\xe4\xbb\x8a\xe9\x9d\x9e\xe6\x98\xa8\xef\xbc\x8c\xe7\x97\x85\xe9\xad\x82\xe5\xb8\xb8\xe4\xbc\xbc\xe7\xa7\x8b\xe5\x8d\x83\xe7\xb4\xa2\xe3\x80\x82\xe8\xa7\x92\xe5\xa3\xb0\xe5\xaf\x92\xef\xbc\x8c\xe5\xa4\x9c\xe9\x98\x91\xe7\x8f\x8a\xef\xbc\x8c\xe6\x80\x95\xe4\xba\xba\xe5\xaf\xbb\xe9\x97\xae\xef\xbc\x8c\xe5\x92\xbd\xe6\xb3\xaa\xe8\xa3\x85\xe6\xac\xa2\xe3\x80\x82\xe7\x9e\x92\xef\xbc\x8c\xe7\x9e\x92\xef\xbc\x8c\xe7\x9e\x92\xef\xbc\x81 \xe2\x80\x94\xe2\x80\x94\xe3\x80\x8a\xe9\x92\x97\xe5\xa4\xb4\xe5\x87\xa4\xe3\x80\x8b \xe5\x94\x90\xe5\xa9\x89'
161315453380198400,2012-01-23 05:12:55,b'To focus on enjoying what they already have instead of wasting time focusing on what they don\xe2\x80\x99t have.'
161315315802832896,2012-01-23 05:12:23,b'Do things that make your heart beat faster.'
161162719481958400,2012-01-22 19:06:01,"b'For our ever-lasting friendship, send sincere blessings and warm greetings to my friends whom I miss so much.'"
160962055636135937,2012-01-22 05:48:39,"b'Everyone will miss, everyone had missed, belong to you, never miss\xe3\x80\x82'"
160786551306067968,2012-01-21 18:11:15,b'Do you have a map? Because I just keep losing in your eyes.'
160556942140518400,2012-01-21 02:58:52,"b'Life is fine and enjoyable, yet you must learn to enjoy your fine life.'"
160526385587306496,2012-01-21 00:57:27,"b'Love is kind of chance encounter,and one can neither waiting nor preparing for it.'"
160490886646595584,2012-01-20 22:36:23,"b'So many people, in the world are just fell in love with you.'"
160399269218631680,2012-01-20 16:32:20,b'How the brain strings words into sentences: http://t.co/P6DzYCz via @AddThis'
160157775454941184,2012-01-20 00:32:43,"b'All our dreams can come true, if we have the courage to pursue them.'"
159819313535131648,2012-01-19 02:07:48,"b'When you wake up in the morning, set a goal that today you must be better than yesterday.Do it everyday, grow better!'"
159817887274639360,2012-01-19 02:02:08,"b'No matter when you start, it is important thatyoudonotstopafterstarting. Nomatterwhenyouend, itismoreimportantthatyoudonotregretafterended.'"
159796439655002112,2012-01-19 00:36:54,b'We did not change as we grew older; we just became more clearly ourselves.( Lynn Hall)'
159795746441412608,2012-01-19 00:34:09,"b'""You can\'t just sit there and wait for people to give you that golden dream. You \'ve got to get out there and make it happen for yourself.""'"
159795483626323968,2012-01-19 00:33:06,"b""Honestly I don't have time to hate people who hate me, because I'm too busy loving people who love me."""
159364530747613184,2012-01-17 20:00:39,"b""I really want to talk to you, but I feel like I'm annoying you."""
159352574254911488,2012-01-17 19:13:08,"b'I always knew looking back on the tears would make me laugh, but I never knew looking back on the laughs would make me cry.'"
159065845757255682,2012-01-17 00:13:47,"b""Don't forget what to do and where to go you have promised yourself no matter how difficult and hard it will be."""
158764600299491328,2012-01-16 04:16:45,"b'I just want someone who will understand me even when no words are spoken._so women, you are talking about god.'"
158674738326147073,2012-01-15 22:19:40,b'How do you say goodbye to someone you can\xe2\x80\x99t imagine living without?'
158669181930315776,2012-01-15 21:57:35,"b""e yourself, don\\'t change for anyone. If they don\\'t like you at your worst, then they don\\'t deserve you at your best."""
158042067543666688,2012-01-14 04:25:39,b'\xe5\xaf\xb9\xe7\x88\xb1\xe4\xba\xba\xef\xbc\x8c\xe8\xbf\x81\xe5\xb0\xb1\xe5\xa4\x9a\xe5\xb0\x91\xef\xbc\x8c\xe5\xb0\xb1\xe7\x88\xb1\xe4\xba\x86\xe5\xa4\x9a\xe5\xb0\x91\xe3\x80\x82'
158041840250130432,2012-01-14 04:24:45,"b'Sometimes,God does not give you what you want,it is not because you do not deserve it but for the better.'"
157691135874187264,2012-01-13 05:11:11,"b'Do not play too true acting, otherwise it will bear the scars.'"
157485827373547522,2012-01-12 15:35:21,b'Do you remember the guy who have felt you special or made you feel special ?'
156503611285843968,2012-01-09 22:32:23,"b""New research demonstrates language learners' creativity: http://t.co/U9X8UrE via @AddThis"""
156175954903969792,2012-01-09 00:50:23,"b'We all have an unspeakable secret, an irreversible regret, an unreachable dream and an unforgettable love.'"
155899859247972352,2012-01-08 06:33:17,b'\xe4\xb8\x80\xe4\xb8\xaa\xe4\xba\xba\xe5\xb7\xb2\xe5\xa0\x95\xe8\x90\xbd\xe5\x88\xb0\xe5\xae\xa3\xe6\x89\xac\xe4\xbb\x96\xe6\x89\x80\xe4\xb8\x8d\xe4\xbf\xa1\xe5\xa5\x89\xe7\x9a\x84\xe4\xb8\x9c\xe8\xa5\xbf\xef\xbc\x8c\xe9\x82\xa3\xe4\xb9\x88\xef\xbc\x8c\xe4\xbb\x96\xe5\xb7\xb2\xe5\x81\x9a\xe5\xa5\xbd\xe4\xba\x86\xe5\xb9\xb2\xe4\xb8\x80\xe5\x88\x87\xe5\x9d\x8f\xe4\xba\x8b\xe7\x9a\x84\xe5\x87\x86\xe5\xa4\x87\xe3\x80\x82\xe2\x80\x94\xe2\x80\x94\xe6\x89\x98\xe9\xa9\xac\xe6\x96\xaf\xc2\xb7\xe6\xbd\x98\xe6\x81\xa9'
155462411921530880,2012-01-07 01:35:02,"b""Don't give up,just be you,cause life's too short to be anybody else."""
154002735044366336,2012-01-03 00:54:47,"b""No matter how talented you are, not everybody will like you. That's life, you just have to stay strong."""
153866224281985026,2012-01-02 15:52:21,b'\xe5\x90\xb4\xe5\xb1\xb1\xe9\x9d\x92\xef\xbc\x8c\xe8\xb6\x8a\xe5\xb1\xb1\xe9\x9d\x92\xe3\x80\x82 \xe4\xb8\xa4\xe5\xb2\xb8\xe9\x9d\x92\xe5\xb1\xb1\xe7\x9b\xb8\xe5\xaf\xb9\xe8\xbf\x8e\xef\xbc\x8c \xe8\xb0\x81\xe7\x9f\xa5\xe7\xa6\xbb\xe5\x88\xab\xe6\x83\x85\xef\xbc\x9f \xe5\x90\x9b\xe6\xb3\xaa\xe7\x9b\x88\xef\xbc\x8c\xe5\xa6\xbe\xe6\xb3\xaa\xe7\x9b\x88\xe3\x80\x82 \xe7\xbd\x97\xe5\xb8\xa6\xe5\x90\x8c\xe5\xbf\x83\xe7\xbb\x93\xe6\x9c\xaa\xe6\x88\x90\xef\xbc\x8c \xe6\xb1\x9f\xe8\xbe\xb9\xe6\xbd\xae\xe5\xb7\xb2\xe5\xb9\xb3\xe3\x80\x82 \xe2\x80\x94\xe2\x80\x94\xe3\x80\x8a\xe9\x95\xbf\xe7\x9b\xb8\xe6\x80\x9d\xe3\x80\x8b\xe6\x9e\x97\xe9\x80\x8b'
153866045030019072,2012-01-02 15:51:38,"b""Don't give up the things that belong to you and keep those lost things in memory."""
153219482926579712,2011-12-31 21:02:26,b'Where Did the Time Go? Do Not Ask the Brain: http://t.co/AKdkqGS'
152045723305779200,2011-12-28 15:18:19,"b""If you left me without a reason, don't come back with an excuse."""
151860394867175424,2011-12-28 03:01:54,"b'Whatever you do,remember that you do it for yourself,then you will not complain.'"
151725911631343617,2011-12-27 18:07:30,b'Not always estimating your status in others\xe2\x80\x99 hearts. You will lose yourself when you live in other\xe2\x80\x99s look. Doyoubestandwalk on your own way.'
150228492947169281,2011-12-23 14:57:18,"b""Nothing can't be figured out.The past just can't be reached again."""
149679167259152384,2011-12-22 02:34:29,"b'Most fault and loss are because of not working hard,not insisting on, not retaining and then tell yourself everything is fate.'"
149325846316974082,2011-12-21 03:10:30,"b'Time goes by so fast, people go in and out of your life. You must never miss the opportunity to tell these people how much they mean to you.'"
148961015281885184,2011-12-20 03:00:48,b'People change for 2 reasons: 1) They have learned a lot. 2) They have been hurt too much.'
146627655343673344,2011-12-13 16:28:51,b'Friend is someone who can see the truth and pain in you even when you are fooling everyone else.'
145887166088757249,2011-12-11 15:26:25,"b""Words don't have the power to hurt you. Unless, the person who said them means a lot to you"""
145321487459553281,2011-12-10 01:58:37,"b'We are not sure whether some people are good or not.They can not be replaced,though.'"
144600645045977088,2011-12-08 02:14:14,"b""Those who say don't wanna be in love all have someone they can't possess in their heart."""
144055409878106112,2011-12-06 14:07:40,"b'We have so many needs in our life, but at the end of the day, all we need is to be needed.'"
143880964215541760,2011-12-06 02:34:29,b'True love needs you to wait for it.Everybody can say that he/she loves you but not each of them can wait for you.'
143878069067841536,2011-12-06 02:22:59,"b'It may seem like the hardest thing to do, but you have to forget about the one who forgot you.'"
143876951050944514,2011-12-06 02:18:32,"b'To be lonely is not because you have no friends,but there is no one in your heart.'"
143873232129376256,2011-12-06 02:03:46,"b'Complaining is like slapping yourself for slapping yourself. It doesn\xe2\x80\x99t solve the problem, it just hurts you more.'"
143698931006713856,2011-12-05 14:31:09,"b""Moving forward can't go through the distance, going backward can't walk out the memory."""
143422698092113920,2011-12-04 20:13:30,b'Never lie to someone who trusts you and never trust someone who lies to you.'
143422037438889984,2011-12-04 20:10:53,"b'Before finding the right people, the only need to do is to make yourself good enough.'"
143421331034218497,2011-12-04 20:08:04,b'o see a world in a grain of sand/And a heaven in a wild flower/Hold infinity in the palm of your hand/And eternity in an hour.William Blake'
143325733253693440,2011-12-04 13:48:12,b'the second step is to lose your love.'
143325722176524290,2011-12-04 13:48:09,"b'Human life who somehow fell in love with the real thing, but once in love with the first step is to lose yourself,'"
142599445538811904,2011-12-02 13:42:11,"b""Distance doesn't bring beauty but explains the fragile love."""
142331507053314048,2011-12-01 19:57:30,b'Every single person has at least one secret that would break your heart.'
141940643764244480,2011-11-30 18:04:21,"b""Love every moment of my life\xef\xbc\x8c no matter it's good or not."""
141190421094219777,2011-11-28 16:23:14,b'Always forgive your enemies; nothing annoys them so much.'
140976629773111296,2011-11-28 02:13:42,"b'Then one day, you will find that the things you try hard to forget are already gone'"
140976609812426752,2011-11-28 02:13:37,"b'One is always on a strange road, watching strange scenery and listening to strange music.'"
140963377198530560,2011-11-28 01:21:02,b'The best accessory a girl can own is confidence.'
140943352454582272,2011-11-28 00:01:28,b'Give everything a shot. You never know what (or who) is going to change your life.'
140941014713122816,2011-11-27 23:52:11,"b'As long as you are still alive, you will definitely encounter the good things in life. (\xe6\xa8\xb1\xe6\xa1\x83\xe5\xb0\x8f\xe4\xb8\xb8\xe5\xad\x90, Chibi Maruko.chan)'"
140616962555392000,2011-11-27 02:24:31,"b""The life between spouse should be like a pair of chopsticks:They can't be away from each other and they taste everything together."""
140616554453803008,2011-11-27 02:22:53,b'The greatest pleasure in life is doing what people say you cannot do (Walter Bagehot).'
140085998829838338,2011-11-25 15:14:39,"b'Life is a mirror.When you smile in front of it ,it will also smile and so will it when you cry to it.'"
139388073048944643,2011-11-23 17:01:20,"b""what's actually the right love? maybe that's to find a right person and love properly. bullshXt."""
139318112205021185,2011-11-23 12:23:21,"b'Crouch down, hold your knees when you are depressed.Forgive others and yourself.'"
139037940885110785,2011-11-22 17:50:02,b'Appreciate what you HAVE before it becomes what you HAD.'
138750679522091008,2011-11-21 22:48:34,"b'Everyone has his inherent ability which is easily concealed by habbits, blurred by time, and erodedby laziness.'"
138745752502538240,2011-11-21 22:28:59,b'Love is how ecstasy hurts. If you brave love be brave points.'
138695527620546560,2011-11-21 19:09:25,b'a little hug to nurse our aching heart.'
138695517701017601,2011-11-21 19:09:22,"b'Sometimes, we need a little tears to clear the mist in our eyes, a little assurance to clear the doubts in our head,'"
138687509357002753,2011-11-21 18:37:33,"b'If both still care for each other,they manage to find a way out for their love no matter how hard it is.'"
138685385659256832,2011-11-21 18:29:07,"b'To accomplish great things, we must not only ACT, but also DREAM; not only plan, but also BELIEVE.'"
138443511719661568,2011-11-21 02:28:00,"b'Then one day, you will find that the things you try hard to forget are already gone'"
138443500034326528,2011-11-21 02:27:57,"b'One is always on a strange road, watching strange scenery and listening to strange music.'"
138085360138850304,2011-11-20 02:44:50,"b'""Don\'t hate, it\'s too big a burden to bear."" - Martin Luther King.'"
138071521175420929,2011-11-20 01:49:50,b'RT @CNN: Egyptian blogger Aliaa Elmahdy: Why I posed naked. http://t.co/OBbppXR8'
138070905837465601,2011-11-20 01:47:23,"b'But if the while I think on thee, dear friend, all losses are restored, and sorrows end.'"
138070718670848000,2011-11-20 01:46:39,"b'Tell me you are mine. I\xe2\x80\x99ll be yours through all the years, till the end of time.'"
136634337893421057,2011-11-16 02:38:59,"b""Being happy,it is not because of how much you own but for the big part that you don't care for."""
136634323859292160,2011-11-16 02:38:56,b'You will be seeing miracles as long as you take a deep breath.'
136632028413173760,2011-11-16 02:29:48,b'I really wonder why people suddenly change after they get what they wanted.'
136629584304148481,2011-11-16 02:20:06,b'Things you can never recover in life: The words after it is said. The time after it is gone. And the moment after it is missed.'
136090969325051904,2011-11-14 14:39:50,"b'I never like to let others see my tears , I think I would rather let someone else happy heartless , do not want to be seemed poor wronged .'"
135885698329886720,2011-11-14 01:04:09,"b""The biggest weakness of a person is not being selfish, amorous,wild or egotistical,but stubbornly loving someone who doesn't love you."""
135884523324977152,2011-11-14 00:59:29,b'Everyone is a moon and has a dark side which he never shows to anybody.'
135733388639346690,2011-11-13 14:58:56,"b""To forget sb is pretty easy.Just don't see him/her,don't be a contemptible wretch."""
135178460472680450,2011-11-12 02:13:51,"b""They're the ones who show up when we're in trouble,the ones who push us to succeed,the ones who help keep our secrets."""
135178447113814018,2011-11-12 02:13:47,"b'Family,there is nothing more important.'"
134780637931507714,2011-11-10 23:53:02,"b'In this world, there is no accident, but some certainty that pretends to be accident\xef\xbc\x81'"
134776571629281281,2011-11-10 23:36:53,"b'Grievances can be told can not be wronged, to take away the love is not real love.'"
134776197665128448,2011-11-10 23:35:24,"b'No matter the ending is perfect or not, you cannot disappear from my world.'"
134773401201029120,2011-11-10 23:24:17,"b""Don't touch ambiguity when you are in love."""
134772786429313024,2011-11-10 23:21:50,"b""Just because we don't talk doesn't mean I don't think about you. I'm just trying to distance myself becauseIknowIcan'thaveyou.--Wiz Khalifa\xe3\x80\x82"""
134772121221070848,2011-11-10 23:19:12,"b""Life isn't always beautiful, but the struggles make you stronger, the changes make you wiser."""
134475560935096321,2011-11-10 03:40:46,"b'Since you have aimed at one way to go,why are you asking how long does it take?'"
134336760447635456,2011-11-09 18:29:14,"b""Sometimes,you are not happy if you see through everything.It's better to be naive and inattentive."""
133712455028326400,2011-11-08 01:08:28,b'Just take your mind off the one who is not supposed to be thought of.'
133711031733198848,2011-11-08 01:02:48,b'Dreams will keep you anchored until the sun shines tomorrow.'
133351495176425472,2011-11-07 01:14:08,"b""When you do a bit better than others,they'd be jealous and they'd admire you when you make a huge difference."""
133263037363781632,2011-11-06 19:22:38,"b'Sometimes silence is not unhappy, just want to put the heart headroom.'"
133004795459022848,2011-11-06 02:16:29,b'The Psychology of Attraction: How To Flirt With Science: http://t.co/Y2nGqX0 via @wordpressdotcom'
133000884895485952,2011-11-06 02:00:56,b'Love is vine that grows into our hearts.'
132115009806405633,2011-11-03 15:20:47,"b""Single,doesn't mean that u know nothing about love. Fact, being solo is wiser than being in a wrong relationship."""
132085088795111424,2011-11-03 13:21:53,"b""If you really want something, you will find a way. If you don't, you will find an excuse. Are you talking about me?"""
132084266749276161,2011-11-03 13:18:37,"b'Learn from yesterday, live for today, hope for tomorrow.--Albert Einstein'"
131899290456043521,2011-11-03 01:03:36,"b'Those living in yesterday confuse while those in tomorrow await and for the living in today,it is the most dependable.'"
131899278414192640,2011-11-03 01:03:33,b'Actually there are only three days in life.'
131408276867915777,2011-11-01 16:32:29,"b""The best things in life are unseen. That's why we close our eyes when we kiss, cry and dream."""
131175679231401984,2011-11-01 01:08:13,"b""Sometimes you gotta shut up, swallow your pride and accept that you're wrong. It's not giving up. It's called growing up."""
131175623807860736,2011-11-01 01:08:00,b'The world is small and the city is big.People who lack for luck would not see one another again for the rest of life.'
131175029172998144,2011-11-01 01:05:38,b'The best part of the morning is knowing that someone is waiting for you to wake up.'
131049222358302720,2011-10-31 16:45:44,"b'Do not let words affect you. Do not let other people stop you from doing what makes you happy. Follow your dreams , follow your feeling !'"
131035280986734592,2011-10-31 15:50:20,b'nothing could you take for granted'
130848373300400128,2011-10-31 03:27:37,"b""Even though you only have the shadow of yourself with you,don't forget to smile to yourself."""
130843773914726400,2011-10-31 03:09:21,"b'Don\xe2\x80\x98t wait for a smile to be nice,don\xe2\x80\x98t wait to be lonely, to recognize the value of a friend.'"
130270898245742592,2011-10-29 13:12:57,"b""You're lucky enough to be different from everyone else. Don't change to be the same."""
129956398942523393,2011-10-28 16:23:14,b'I have no sense of security\xef\xbc\x8cbecause I love you too\xef\xbc\x8e'
129950952697503744,2011-10-28 16:01:36,"b""I'd rather stay quiet than explain my problems to people who don't care"""
129945709419053058,2011-10-28 15:40:46,"b'When I hear a song that fits my current life situation, I listen to it'"
129719099445092352,2011-10-28 00:40:18,"b'Love does not consist in gazing at each other, but in looking outward together in the same direction.'"
129718923028463616,2011-10-28 00:39:35,b'Eternity is not a distance but a decision.'
129598608466128896,2011-10-27 16:41:30,"b'When a cigarette falls in love with a match,it is destined to be hurt'"
